product_name,pet,pet_allergy,recommend
VITA SEED CONURE AND LOVEBIRDS,bird,broccoli,yes
VITA SEED CONURE AND LOVEBIRDS,bird,carrot,no
VITA SEED CONURE AND LOVEBIRDS,bird,cashew,yes
VITA SEED CONURE AND LOVEBIRDS,bird,cheese,yes
VITA SEED CONURE AND LOVEBIRDS,bird,chicken,yes
VITA SEED CONURE AND LOVEBIRDS,bird,corn,no
VITA SEED CONURE AND LOVEBIRDS,bird,cranberry,no
VITA SEED CONURE AND LOVEBIRDS,bird,dairy,yes
VITA SEED CONURE AND LOVEBIRDS,bird,duck,yes
VITA SEED CONURE AND LOVEBIRDS,bird,egg,no
VITA SEED CONURE AND LOVEBIRDS,bird,fish,yes
VITA SEED CONURE AND LOVEBIRDS,bird,grain,yes
VITA SEED CONURE AND LOVEBIRDS,bird,lamb,yes
VITA SEED CONURE AND LOVEBIRDS,bird,milk,yes
VITA SEED CONURE AND LOVEBIRDS,bird,none,yes
VITA SEED CONURE AND LOVEBIRDS,bird,oats,no
VITA SEED CONURE AND LOVEBIRDS,bird,pea,no
VITA SEED CONURE AND LOVEBIRDS,bird,peanut,no
VITA SEED CONURE AND LOVEBIRDS,bird,potato,yes
VITA SEED CONURE AND LOVEBIRDS,bird,pork,yes
VITA SEED CONURE AND LOVEBIRDS,bird,pumpkin,yes
VITA SEED CONURE AND LOVEBIRDS,bird,poultry,yes
VITA SEED CONURE AND LOVEBIRDS,bird,rice,no
VITA SEED CONURE AND LOVEBIRDS,bird,salmon,yes
VITA SEED CONURE AND LOVEBIRDS,bird,seafood,yes
VITA SEED CONURE AND LOVEBIRDS,bird,shrimp,yes
VITA SEED CONURE AND LOVEBIRDS,bird,soy,no
VITA SEED CONURE AND LOVEBIRDS,bird,sunflower,no
VITA SEED CONURE AND LOVEBIRDS,bird,tomato,yes
VITA SEED CONURE AND LOVEBIRDS,bird,tuna,yes
VITA SEED CONURE AND LOVEBIRDS,bird,turkey,yes
VITA SEED CONURE AND LOVEBIRDS,bird,wheat,no
MAYAN HARVEST YUCATAN,bird,almond,yes
MAYAN HARVEST YUCATAN,bird,apple,no
MAYAN HARVEST YUCATAN,bird,barley,yes
MAYAN HARVEST YUCATAN,bird,beef,yes
MAYAN HARVEST YUCATAN,bird,broccoli,yes
MAYAN HARVEST YUCATAN,bird,carrot,no
MAYAN HARVEST YUCATAN,bird,cashew,no
MAYAN HARVEST YUCATAN,bird,cheese,yes
MAYAN HARVEST YUCATAN,bird,chicken,yes
MAYAN HARVEST YUCATAN,bird,corn,yes
MAYAN HARVEST YUCATAN,bird,cranberry,no
MAYAN HARVEST YUCATAN,bird,dairy,yes
MAYAN HARVEST YUCATAN,bird,duck,yes
MAYAN HARVEST YUCATAN,bird,egg,yes
MAYAN HARVEST YUCATAN,bird,fish,yes
MAYAN HARVEST YUCATAN,bird,grain,yes
MAYAN HARVEST YUCATAN,bird,lamb,yes
MAYAN HARVEST YUCATAN,bird,milk,yes
MAYAN HARVEST YUCATAN,bird,none,yes
MAYAN HARVEST YUCATAN,bird,oats,no
MAYAN HARVEST YUCATAN,bird,pea,no
MAYAN HARVEST YUCATAN,bird,peanut,yes
MAYAN HARVEST YUCATAN,bird,potato,yes
MAYAN HARVEST YUCATAN,bird,pork,yes
MAYAN HARVEST YUCATAN,bird,pumpkin,no
MAYAN HARVEST YUCATAN,bird,poultry,yes
MAYAN HARVEST YUCATAN,bird,rice,yes
MAYAN HARVEST YUCATAN,bird,salmon,yes
MAYAN HARVEST YUCATAN,bird,seafood,yes
MAYAN HARVEST YUCATAN,bird,shrimp,yes
MAYAN HARVEST YUCATAN,bird,soy,no
MAYAN HARVEST YUCATAN,bird,sunflower,yes
MAYAN HARVEST YUCATAN,bird,tomato,yes
MAYAN HARVEST YUCATAN,bird,tuna,yes
MAYAN HARVEST YUCATAN,bird,turkey,yes
MAYAN HARVEST YUCATAN,bird,wheat,no
MAYAN HARVEST TIKAL,bird,almond,no
MAYAN HARVEST TIKAL,bird,apple,no
MAYAN HARVEST TIKAL,bird,barley,yes
MAYAN HARVEST TIKAL,bird,beef,yes
MAYAN HARVEST TIKAL,bird,broccoli,yes
MAYAN HARVEST TIKAL,bird,carrot,no
MAYAN HARVEST TIKAL,bird,cashew,no
MAYAN HARVEST TIKAL,bird,cheese,yes
MAYAN HARVEST TIKAL,bird,chicken,yes
MAYAN HARVEST TIKAL,bird,corn,no
MAYAN HARVEST TIKAL,bird,cranberry,no
MAYAN HARVEST TIKAL,bird,dairy,yes
MAYAN HARVEST TIKAL,bird,duck,yes
MAYAN HARVEST TIKAL,bird,egg,yes
MAYAN HARVEST TIKAL,bird,fish,yes
MAYAN HARVEST TIKAL,bird,grain,yes
MAYAN HARVEST TIKAL,bird,lamb,yes
MAYAN HARVEST TIKAL,bird,milk,yes
MAYAN HARVEST TIKAL,bird,none,yes
MAYAN HARVEST TIKAL,bird,oats,no
MAYAN HARVEST TIKAL,bird,pea,no
MAYAN HARVEST TIKAL,bird,peanut,yes
MAYAN HARVEST TIKAL,bird,potato,no
MAYAN HARVEST TIKAL,bird,pork,yes
MAYAN HARVEST TIKAL,bird,pumpkin,no
MAYAN HARVEST TIKAL,bird,poultry,yes
MAYAN HARVEST TIKAL,bird,rice,yes
MAYAN HARVEST TIKAL,bird,salmon,yes
MAYAN HARVEST TIKAL,bird,seafood,yes
MAYAN HARVEST TIKAL,bird,shrimp,yes
MAYAN HARVEST TIKAL,bird,soy,no
MAYAN HARVEST TIKAL,bird,sunflower,no
MAYAN HARVEST TIKAL,bird,tomato,yes
MAYAN HARVEST TIKAL,bird,tuna,yes
MAYAN HARVEST TIKAL,bird,turkey,yes
MAYAN HARVEST TIKAL,bird,wheat,no
SAFFLOWER GOLD,bird,almond,no
SAFFLOWER GOLD,bird,apple,no
SAFFLOWER GOLD,bird,barley,yes
SAFFLOWER GOLD,bird,beef,yes
SAFFLOWER GOLD,bird,broccoli,yes
SAFFLOWER GOLD,bird,carrot,no
SAFFLOWER GOLD,bird,cashew,no
SAFFLOWER GOLD,bird,cheese,yes
SAFFLOWER GOLD,bird,chicken,yes
SAFFLOWER GOLD,bird,corn,no
SAFFLOWER GOLD,bird,cranberry,no
SAFFLOWER GOLD,bird,dairy,yes
SAFFLOWER GOLD,bird,duck,yes
SAFFLOWER GOLD,bird,egg,no
SAFFLOWER GOLD,bird,fish,yes
SAFFLOWER GOLD,bird,grain,yes
SAFFLOWER GOLD,bird,lamb,yes
SAFFLOWER GOLD,bird,milk,yes
SAFFLOWER GOLD,bird,none,yes
SAFFLOWER GOLD,bird,oats,no
SAFFLOWER GOLD,bird,pea,no
SAFFLOWER GOLD,bird,peanut,no
SAFFLOWER GOLD,bird,potato,yes
SAFFLOWER GOLD,bird,pork,yes
SAFFLOWER GOLD,bird,pumpkin,no
SAFFLOWER GOLD,bird,poultry,yes
SAFFLOWER GOLD,bird,rice,no
SAFFLOWER GOLD,bird,salmon,yes
SAFFLOWER GOLD,bird,seafood,yes
SAFFLOWER GOLD,bird,shrimp,yes
SAFFLOWER GOLD,bird,soy,no
SAFFLOWER GOLD,bird,sunflower,no
SAFFLOWER GOLD,bird,tomato,yes
SAFFLOWER GOLD,bird,tuna,yes
SAFFLOWER GOLD,bird,turkey,yes
SAFFLOWER GOLD,bird,wheat,no
SAFFLOWER GOLD,bird,almond,no
SAFFLOWER GOLD,bird,apple,no
SAFFLOWER GOLD,bird,barley,yes
SAFFLOWER GOLD,bird,beef,yes
SAFFLOWER GOLD,bird,broccoli,yes
SAFFLOWER GOLD,bird,carrot,no
SAFFLOWER GOLD,bird,cashew,no
SAFFLOWER GOLD,bird,cheese,yes
SAFFLOWER GOLD,bird,chicken,yes
SAFFLOWER GOLD,bird,corn,no
SAFFLOWER GOLD,bird,cranberry,no
SAFFLOWER GOLD,bird,dairy,yes
SAFFLOWER GOLD,bird,duck,yes
SAFFLOWER GOLD,bird,egg,no
SAFFLOWER GOLD,bird,fish,yes
SAFFLOWER GOLD,bird,grain,yes
SAFFLOWER GOLD,bird,lamb,yes
SAFFLOWER GOLD,bird,milk,yes
SAFFLOWER GOLD,bird,none,yes
SAFFLOWER GOLD,bird,oats,no
SAFFLOWER GOLD,bird,pea,no
SAFFLOWER GOLD,bird,peanut,yes
SAFFLOWER GOLD,bird,potato,yes
SAFFLOWER GOLD,bird,pork,yes
SAFFLOWER GOLD,bird,pumpkin,no
SAFFLOWER GOLD,bird,poultry,yes
SAFFLOWER GOLD,bird,rice,no
SAFFLOWER GOLD,bird,salmon,yes
SAFFLOWER GOLD,bird,seafood,yes
SAFFLOWER GOLD,bird,shrimp,yes
SAFFLOWER GOLD,bird,soy,no
SAFFLOWER GOLD,bird,sunflower,no
SAFFLOWER GOLD,bird,tomato,yes
SAFFLOWER GOLD,bird,tuna,yes
SAFFLOWER GOLD,bird,turkey,yes
SAFFLOWER GOLD,bird,wheat,no
INTUNE PARROT,bird,almond,yes
INTUNE PARROT,bird,apple,no
INTUNE PARROT,bird,barley,yes
INTUNE PARROT,bird,beef,yes
INTUNE PARROT,bird,broccoli,yes
INTUNE PARROT,bird,carrot,yes
INTUNE PARROT,bird,cashew,yes
INTUNE PARROT,bird,cheese,yes
INTUNE PARROT,bird,chicken,yes
INTUNE PARROT,bird,corn,no
INTUNE PARROT,bird,cranberry,no
INTUNE PARROT,bird,dairy,yes
INTUNE PARROT,bird,duck,yes
INTUNE PARROT,bird,egg,no
INTUNE PARROT,bird,fish,yes
INTUNE PARROT,bird,grain,yes
INTUNE PARROT,bird,lamb,yes
INTUNE PARROT,bird,milk,yes
INTUNE PARROT,bird,none,yes
INTUNE PARROT,bird,oats,yes
INTUNE PARROT,bird,pea,yes
INTUNE PARROT,bird,peanut,yes
INTUNE PARROT,bird,potato,yes
INTUNE PARROT,bird,pork,yes
INTUNE PARROT,bird,pumpkin,yes
INTUNE PARROT,bird,poultry,yes
INTUNE PARROT,bird,rice,no
INTUNE PARROT,bird,salmon,yes
INTUNE PARROT,bird,seafood,yes
INTUNE PARROT,bird,shrimp,yes
INTUNE PARROT,bird,soy,no
INTUNE PARROT,bird,sunflower,yes
INTUNE PARROT,bird,tomato,yes
INTUNE PARROT,bird,tuna,yes
INTUNE PARROT,bird,turkey,yes
INTUNE PARROT,bird,wheat,no
INTUNE CONURE & COCKATIEL,bird,almond,yes
INTUNE CONURE & COCKATIEL,bird,apple,no
INTUNE CONURE & COCKATIEL,bird,barley,yes
INTUNE CONURE & COCKATIEL,bird,beef,yes
INTUNE CONURE & COCKATIEL,bird,broccoli,yes
INTUNE CONURE & COCKATIEL,bird,carrot,yes
INTUNE CONURE & COCKATIEL,bird,cashew,yes
INTUNE CONURE & COCKATIEL,bird,cheese,yes
INTUNE CONURE & COCKATIEL,bird,chicken,yes
INTUNE CONURE & COCKATIEL,bird,corn,no
INTUNE CONURE & COCKATIEL,bird,cranberry,no
INTUNE CONURE & COCKATIEL,bird,dairy,yes
INTUNE CONURE & COCKATIEL,bird,duck,yes
INTUNE CONURE & COCKATIEL,bird,egg,no
INTUNE CONURE & COCKATIEL,bird,fish,yes
INTUNE CONURE & COCKATIEL,bird,grain,yes
INTUNE CONURE & COCKATIEL,bird,lamb,yes
INTUNE CONURE & COCKATIEL,bird,milk,yes
INTUNE CONURE & COCKATIEL,bird,none,yes
INTUNE CONURE & COCKATIEL,bird,oats,yes
INTUNE CONURE & COCKATIEL,bird,pea,yes
INTUNE CONURE & COCKATIEL,bird,peanut,yes
INTUNE CONURE & COCKATIEL,bird,potato,yes
INTUNE CONURE & COCKATIEL,bird,pork,yes
INTUNE CONURE & COCKATIEL,bird,pumpkin,yes
INTUNE CONURE & COCKATIEL,bird,poultry,yes
INTUNE CONURE & COCKATIEL,bird,rice,no
INTUNE CONURE & COCKATIEL,bird,salmon,yes
INTUNE CONURE & COCKATIEL,bird,seafood,yes
INTUNE CONURE & COCKATIEL,bird,shrimp,yes
INTUNE CONURE & COCKATIEL,bird,soy,no
INTUNE CONURE & COCKATIEL,bird,sunflower,yes
INTUNE CONURE & COCKATIEL,bird,tomato,yes
INTUNE CONURE & COCKATIEL,bird,tuna,yes
INTUNE CONURE & COCKATIEL,bird,turkey,yes
INTUNE CONURE & COCKATIEL,bird,wheat,no
INTUNE PARAKEET,bird,almond,yes
INTUNE PARAKEET,bird,apple,no
INTUNE PARAKEET,bird,barley,yes
INTUNE PARAKEET,bird,beef,yes
INTUNE PARAKEET,bird,broccoli,yes
INTUNE PARAKEET,bird,carrot,yes
INTUNE PARAKEET,bird,cashew,yes
INTUNE PARAKEET,bird,cheese,yes
INTUNE PARAKEET,bird,chicken,yes
INTUNE PARAKEET,bird,corn,no
INTUNE PARAKEET,bird,cranberry,no
INTUNE PARAKEET,bird,dairy,yes
INTUNE PARAKEET,bird,duck,yes
INTUNE PARAKEET,bird,egg,no
INTUNE PARAKEET,bird,fish,yes
INTUNE PARAKEET,bird,grain,yes
INTUNE PARAKEET,bird,lamb,yes
INTUNE PARAKEET,bird,milk,yes
INTUNE PARAKEET,bird,none,yes
INTUNE PARAKEET,bird,oats,yes
INTUNE PARAKEET,bird,pea,yes
INTUNE PARAKEET,bird,peanut,yes
INTUNE PARAKEET,bird,potato,yes
INTUNE PARAKEET,bird,pork,yes
INTUNE PARAKEET,bird,pumpkin,yes
INTUNE PARAKEET,bird,poultry,yes
INTUNE PARAKEET,bird,rice,no
INTUNE PARAKEET,bird,salmon,yes
INTUNE PARAKEET,bird,seafood,yes
INTUNE PARAKEET,bird,shrimp,yes
INTUNE PARAKEET,bird,soy,no
INTUNE PARAKEET,bird,sunflower,yes
INTUNE PARAKEET,bird,tomato,yes
INTUNE PARAKEET,bird,tuna,yes
INTUNE PARAKEET,bird,turkey,yes
INTUNE PARAKEET,bird,wheat,no
INTUNE HARMONY MACAW,bird,almond,no
INTUNE HARMONY MACAW,bird,apple,no
INTUNE HARMONY MACAW,bird,barley,yes
INTUNE HARMONY MACAW,bird,beef,yes
INTUNE HARMONY MACAW,bird,broccoli,yes
INTUNE HARMONY MACAW,bird,carrot,no
INTUNE HARMONY MACAW,bird,cashew,yes
INTUNE HARMONY MACAW,bird,cheese,yes
INTUNE HARMONY MACAW,bird,chicken,yes
INTUNE HARMONY MACAW,bird,corn,no
INTUNE HARMONY MACAW,bird,cranberry,no
INTUNE HARMONY MACAW,bird,dairy,yes
INTUNE HARMONY MACAW,bird,duck,yes
INTUNE HARMONY MACAW,bird,egg,no
INTUNE HARMONY MACAW,bird,fish,yes
INTUNE HARMONY MACAW,bird,grain,yes
INTUNE HARMONY MACAW,bird,lamb,yes
INTUNE HARMONY MACAW,bird,milk,yes
INTUNE HARMONY MACAW,bird,none,yes
INTUNE HARMONY MACAW,bird,oats,yes
INTUNE HARMONY MACAW,bird,pea,no
INTUNE HARMONY MACAW,bird,peanut,yes
INTUNE HARMONY MACAW,bird,potato,yes
INTUNE HARMONY MACAW,bird,pork,yes
INTUNE HARMONY MACAW,bird,pumpkin,yes
INTUNE HARMONY MACAW,bird,poultry,yes
INTUNE HARMONY MACAW,bird,rice,no
INTUNE HARMONY MACAW,bird,salmon,yes
INTUNE HARMONY MACAW,bird,seafood,yes
INTUNE HARMONY MACAW,bird,shrimp,yes
INTUNE HARMONY MACAW,bird,soy,no
INTUNE HARMONY MACAW,bird,sunflower,no
INTUNE HARMONY MACAW,bird,tomato,yes
INTUNE HARMONY MACAW,bird,tuna,yes
INTUNE HARMONY MACAW,bird,turkey,yes
INTUNE HARMONY MACAW,bird,wheat,no
INTUNE HARMONY PARROT,bird,almond,yes
INTUNE HARMONY PARROT,bird,apple,no
INTUNE HARMONY PARROT,bird,barley,yes
INTUNE HARMONY PARROT,bird,beef,yes
INTUNE HARMONY PARROT,bird,broccoli,yes
INTUNE HARMONY PARROT,bird,carrot,no
INTUNE HARMONY PARROT,bird,cashew,no
INTUNE HARMONY PARROT,bird,cheese,yes
INTUNE HARMONY PARROT,bird,chicken,yes
INTUNE HARMONY PARROT,bird,corn,no
INTUNE HARMONY PARROT,bird,cranberry,no
INTUNE HARMONY PARROT,bird,dairy,yes
INTUNE HARMONY PARROT,bird,duck,yes
INTUNE HARMONY PARROT,bird,egg,no
INTUNE HARMONY PARROT,bird,fish,yes
INTUNE HARMONY PARROT,bird,grain,yes
INTUNE HARMONY PARROT,bird,lamb,yes
INTUNE HARMONY PARROT,bird,milk,yes
INTUNE HARMONY PARROT,bird,none,yes
INTUNE HARMONY PARROT,bird,oats,yes
INTUNE HARMONY PARROT,bird,pea,no
INTUNE HARMONY PARROT,bird,peanut,yes
INTUNE HARMONY PARROT,bird,potato,yes
INTUNE HARMONY PARROT,bird,pork,yes
INTUNE HARMONY PARROT,bird,pumpkin,yes
INTUNE HARMONY PARROT,bird,poultry,yes
INTUNE HARMONY PARROT,bird,rice,no
INTUNE HARMONY PARROT,bird,salmon,yes
INTUNE HARMONY PARROT,bird,seafood,yes
INTUNE HARMONY PARROT,bird,shrimp,yes
INTUNE HARMONY PARROT,bird,soy,no
INTUNE HARMONY PARROT,bird,sunflower,no
INTUNE HARMONY PARROT,bird,tomato,yes
INTUNE HARMONY PARROT,bird,tuna,yes
INTUNE HARMONY PARROT,bird,turkey,yes
INTUNE HARMONY PARROT,bird,wheat,no
INTUNE HARMONY CONURE & COCKATIEL,bird,almond,no
INTUNE HARMONY CONURE & COCKATIEL,bird,apple,no
INTUNE HARMONY CONURE & COCKATIEL,bird,barley,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,beef,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,broccoli,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,carrot,no
INTUNE HARMONY CONURE & COCKATIEL,bird,cashew,no
INTUNE HARMONY CONURE & COCKATIEL,bird,cheese,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,chicken,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,corn,no
INTUNE HARMONY CONURE & COCKATIEL,bird,cranberry,no
INTUNE HARMONY CONURE & COCKATIEL,bird,dairy,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,duck,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,egg,no
INTUNE HARMONY CONURE & COCKATIEL,bird,fish,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,grain,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,lamb,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,milk,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,none,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,oats,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,pea,no
INTUNE HARMONY CONURE & COCKATIEL,bird,peanut,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,potato,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,pork,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,pumpkin,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,poultry,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,rice,no
INTUNE HARMONY CONURE & COCKATIEL,bird,salmon,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,seafood,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,shrimp,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,soy,no
INTUNE HARMONY CONURE & COCKATIEL,bird,sunflower,no
INTUNE HARMONY CONURE & COCKATIEL,bird,tomato,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,tuna,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,turkey,yes
INTUNE HARMONY CONURE & COCKATIEL,bird,wheat,no
AUSTRALIAN LARGE HOOKBILL,bird,almond,yes
AUSTRALIAN LARGE HOOKBILL,bird,apple,yes
AUSTRALIAN LARGE HOOKBILL,bird,barley,yes
AUSTRALIAN LARGE HOOKBILL,bird,beef,yes
AUSTRALIAN LARGE HOOKBILL,bird,broccoli,yes
AUSTRALIAN LARGE HOOKBILL,bird,carrot,yes
AUSTRALIAN LARGE HOOKBILL,bird,cashew,yes
AUSTRALIAN LARGE HOOKBILL,bird,cheese,yes
AUSTRALIAN LARGE HOOKBILL,bird,chicken,yes
AUSTRALIAN LARGE HOOKBILL,bird,corn,no
AUSTRALIAN LARGE HOOKBILL,bird,cranberry,yes
AUSTRALIAN LARGE HOOKBILL,bird,dairy,yes
AUSTRALIAN LARGE HOOKBILL,bird,duck,yes
AUSTRALIAN LARGE HOOKBILL,bird,egg,no
AUSTRALIAN LARGE HOOKBILL,bird,fish,yes
AUSTRALIAN LARGE HOOKBILL,bird,grain,no
AUSTRALIAN LARGE HOOKBILL,bird,lamb,yes
AUSTRALIAN LARGE HOOKBILL,bird,milk,yes
AUSTRALIAN LARGE HOOKBILL,bird,none,yes
AUSTRALIAN LARGE HOOKBILL,bird,oats,no
AUSTRALIAN LARGE HOOKBILL,bird,pea,no
AUSTRALIAN LARGE HOOKBILL,bird,peanut,no
AUSTRALIAN LARGE HOOKBILL,bird,potato,yes
AUSTRALIAN LARGE HOOKBILL,bird,pork,yes
AUSTRALIAN LARGE HOOKBILL,bird,pumpkin,no
AUSTRALIAN LARGE HOOKBILL,bird,poultry,yes
AUSTRALIAN LARGE HOOKBILL,bird,rice,yes
AUSTRALIAN LARGE HOOKBILL,bird,salmon,yes
AUSTRALIAN LARGE HOOKBILL,bird,seafood,yes
AUSTRALIAN LARGE HOOKBILL,bird,shrimp,yes
AUSTRALIAN LARGE HOOKBILL,bird,soy,no
AUSTRALIAN LARGE HOOKBILL,bird,sunflower,yes
AUSTRALIAN LARGE HOOKBILL,bird,tomato,yes
AUSTRALIAN LARGE HOOKBILL,bird,tuna,yes
AUSTRALIAN LARGE HOOKBILL,bird,turkey,yes
AUSTRALIAN LARGE HOOKBILL,bird,wheat,no
AUSTRALIAN SMALL HOOKBILL,bird,almond,yes
AUSTRALIAN SMALL HOOKBILL,bird,apple,yes
AUSTRALIAN SMALL HOOKBILL,bird,barley,yes
AUSTRALIAN SMALL HOOKBILL,bird,beef,yes
AUSTRALIAN SMALL HOOKBILL,bird,broccoli,yes
AUSTRALIAN SMALL HOOKBILL,bird,carrot,yes
AUSTRALIAN SMALL HOOKBILL,bird,cashew,yes
AUSTRALIAN SMALL HOOKBILL,bird,cheese,yes
AUSTRALIAN SMALL HOOKBILL,bird,chicken,yes
AUSTRALIAN SMALL HOOKBILL,bird,corn,no
AUSTRALIAN SMALL HOOKBILL,bird,cranberry,yes
AUSTRALIAN SMALL HOOKBILL,bird,dairy,yes
AUSTRALIAN SMALL HOOKBILL,bird,duck,yes
AUSTRALIAN SMALL HOOKBILL,bird,egg,no
AUSTRALIAN SMALL HOOKBILL,bird,fish,yes
AUSTRALIAN SMALL HOOKBILL,bird,grain,no
AUSTRALIAN SMALL HOOKBILL,bird,lamb,yes
AUSTRALIAN SMALL HOOKBILL,bird,milk,yes
AUSTRALIAN SMALL HOOKBILL,bird,none,yes
AUSTRALIAN SMALL HOOKBILL,bird,oats,no
AUSTRALIAN SMALL HOOKBILL,bird,pea,yes
AUSTRALIAN SMALL HOOKBILL,bird,peanut,yes
AUSTRALIAN SMALL HOOKBILL,bird,potato,yes
AUSTRALIAN SMALL HOOKBILL,bird,pork,yes
AUSTRALIAN SMALL HOOKBILL,bird,pumpkin,yes
AUSTRALIAN SMALL HOOKBILL,bird,poultry,yes
AUSTRALIAN SMALL HOOKBILL,bird,rice,yes
AUSTRALIAN SMALL HOOKBILL,bird,salmon,yes
AUSTRALIAN SMALL HOOKBILL,bird,seafood,yes
AUSTRALIAN SMALL HOOKBILL,bird,shrimp,yes
AUSTRALIAN SMALL HOOKBILL,bird,soy,no
AUSTRALIAN SMALL HOOKBILL,bird,sunflower,yes
AUSTRALIAN SMALL HOOKBILL,bird,tomato,yes
AUSTRALIAN SMALL HOOKBILL,bird,tuna,yes
AUSTRALIAN SMALL HOOKBILL,bird,turkey,yes
AUSTRALIAN SMALL HOOKBILL,bird,wheat,no
SUPREME PARROT,bird,almond,yes
SUPREME PARROT,bird,apple,yes
SUPREME PARROT,bird,barley,yes
SUPREME PARROT,bird,beef,yes
SUPREME PARROT,bird,broccoli,yes
SUPREME PARROT,bird,carrot,yes
SUPREME PARROT,bird,cashew,yes
SUPREME PARROT,bird,cheese,yes
SUPREME PARROT,bird,chicken,yes
SUPREME PARROT,bird,corn,no
SUPREME PARROT,bird,cranberry,yes
SUPREME PARROT,bird,dairy,yes
SUPREME PARROT,bird,duck,yes
SUPREME PARROT,bird,egg,yes
SUPREME PARROT,bird,fish,yes
SUPREME PARROT,bird,grain,yes
SUPREME PARROT,bird,lamb,yes
SUPREME PARROT,bird,milk,yes
SUPREME PARROT,bird,none,yes
SUPREME PARROT,bird,oats,no
SUPREME PARROT,bird,pea,no
SUPREME PARROT,bird,peanut,no
SUPREME PARROT,bird,potato,yes
SUPREME PARROT,bird,pork,yes
SUPREME PARROT,bird,pumpkin,yes
SUPREME PARROT,bird,poultry,yes
SUPREME PARROT,bird,rice,yes
SUPREME PARROT,bird,salmon,yes
SUPREME PARROT,bird,seafood,yes
SUPREME PARROT,bird,shrimp,yes
SUPREME PARROT,bird,soy,yes
SUPREME PARROT,bird,sunflower,no
SUPREME PARROT,bird,tomato,yes
SUPREME PARROT,bird,tuna,yes
SUPREME PARROT,bird,turkey,yes
SUPREME PARROT,bird,wheat,no
SUPREME COCKATIEL,bird,almond,yes
SUPREME COCKATIEL,bird,apple,yes
SUPREME COCKATIEL,bird,barley,yes
SUPREME COCKATIEL,bird,beef,yes
SUPREME COCKATIEL,bird,broccoli,yes
SUPREME COCKATIEL,bird,carrot,yes
SUPREME COCKATIEL,bird,cashew,yes
SUPREME COCKATIEL,bird,cheese,yes
SUPREME COCKATIEL,bird,chicken,yes
SUPREME COCKATIEL,bird,corn,yes
SUPREME COCKATIEL,bird,cranberry,yes
SUPREME COCKATIEL,bird,dairy,yes
SUPREME COCKATIEL,bird,duck,yes
SUPREME COCKATIEL,bird,egg,yes
SUPREME COCKATIEL,bird,fish,yes
SUPREME COCKATIEL,bird,grain,yes
SUPREME COCKATIEL,bird,lamb,yes
SUPREME COCKATIEL,bird,milk,yes
SUPREME COCKATIEL,bird,none,yes
SUPREME COCKATIEL,bird,oats,no
SUPREME COCKATIEL,bird,pea,yes
SUPREME COCKATIEL,bird,peanut,yes
SUPREME COCKATIEL,bird,potato,yes
SUPREME COCKATIEL,bird,pork,yes
SUPREME COCKATIEL,bird,pumpkin,yes
SUPREME COCKATIEL,bird,poultry,yes
SUPREME COCKATIEL,bird,rice,yes
SUPREME COCKATIEL,bird,salmon,yes
SUPREME COCKATIEL,bird,seafood,yes
SUPREME COCKATIEL,bird,shrimp,yes
SUPREME COCKATIEL,bird,soy,yes
SUPREME COCKATIEL,bird,sunflower,no
SUPREME COCKATIEL,bird,tomato,yes
SUPREME COCKATIEL,bird,tuna,yes
SUPREME COCKATIEL,bird,turkey,yes
SUPREME COCKATIEL,bird,wheat,no
SUPREME PARAKEET,bird,almond,yes
SUPREME PARAKEET,bird,apple,yes
SUPREME PARAKEET,bird,barley,yes
SUPREME PARAKEET,bird,beef,yes
SUPREME PARAKEET,bird,broccoli,yes
SUPREME PARAKEET,bird,carrot,yes
SUPREME PARAKEET,bird,cashew,yes
SUPREME PARAKEET,bird,cheese,yes
SUPREME PARAKEET,bird,chicken,yes
SUPREME PARAKEET,bird,corn,yes
SUPREME PARAKEET,bird,cranberry,yes
SUPREME PARAKEET,bird,dairy,yes
SUPREME PARAKEET,bird,duck,yes
SUPREME PARAKEET,bird,egg,yes
SUPREME PARAKEET,bird,fish,yes
SUPREME PARAKEET,bird,grain,yes
SUPREME PARAKEET,bird,lamb,yes
SUPREME PARAKEET,bird,milk,yes
SUPREME PARAKEET,bird,none,yes
